Frame,QueueDensity,DynamicDensity
3825,0.831412,0.00832732
3826,0.83122,0.00910323
3827,0.831361,0.00529814
3828,0.831251,0.00528246
3829,0.831506,0.006462
3830,0.831557,0.00495329
3831,0.831686,0.00420089
3832,0.831792,0.0134687
3833,0.831733,0.0119208
3834,0.831804,0.0216393
3835,0.831964,0.0190608
3836,0.831945,0.0160316
3837,0.832074,0.01977
3838,0.83209,0.0235007
3839,0.832117,0.0219058
3840,0.832007,0.0130612
3841,0.832035,0.0117131
3842,0.832023,0.0117915
3843,0.8287,0.0159179
3844,0.828606,0.0143583
3845,0.829045,0.0255972
3846,0.828986,0.0605955
3847,0.829166,0.0655057
3848,0.829496,0.0229168
3849,0.829605,0.028164
3850,0.829527,0.0171092
3851,0.829515,0.0108196
3852,0.829351,0.00897392
3853,0.829233,0.0095147
3854,0.829182,0.00931093
3855,0.829245,0.00907972
3856,0.828759,0.00828814
3857,0.828661,0.009597
3858,0.828731,0.0100477
3859,0.829049,0.0122108
3860,0.82919,0.0158317
3861,0.829229,0.0157416
3862,0.829307,0.0184259
3863,0.829499,0.020205
3864,0.829676,0.0179557
3865,0.829641,0.0173757
3866,0.829778,0.016157
3867,0.829727,0.0162941
3868,0.828923,0.0378002
3869,0.828947,0.0318163
3870,0.829355,0.0309149
3871,0.829433,0.0356488
3872,0.829543,0.038725
3873,0.829719,0.0200248
3874,0.829927,0.0227013
3875,0.829821,0.0285598
3876,0.830256,0.0202834
3877,0.830107,0.0248879
3878,0.830334,0.025123
3879,0.830503,0.0245235
3880,0.830699,0.0218862
3881,0.830177,0.0255071
3882,0.830405,0.0255384
3883,0.830659,0.0298804
3884,0.830836,0.0267062
3885,0.830256,0.0229364
3886,0.830366,0.022568
3887,0.830193,0.0205224
3888,0.830315,0.0186023
3889,0.830146,0.0165724
3890,0.830177,0.0146874
3891,0.830507,0.0171523
3892,0.830499,0.0159454
3893,0.82957,0.0376591
3894,0.829613,0.0245901
3895,0.830189,0.0342694
3896,0.830162,0.037083
3897,0.83013,0.0232695
3898,0.830859,0.0210358
3899,0.830499,0.0288263
3900,0.829829,0.0290614
3901,0.829739,0.0291084
3902,0.829778,0.0315145
