Frame,QueueDensity,DynamicDensity
6,0.0824817,0.0935952
7,0.0892611,0.092929
8,0.0947669,0.0910128
9,0.0977569,0.0443641
10,0.101174,0.101205
11,0.10338,0.0480398
12,0.104152,0.108839
13,0.105826,0.103075
14,0.107942,0.114463
15,0.108255,0.0863965
16,0.109913,0.0689855
17,0.1115,0.0804792
18,0.111833,0.0589653
19,0.113032,0.0619906
20,0.11257,0.0727553
21,0.113193,0.0737742
22,0.1142,0.0823171
23,0.1146,0.078606
24,0.114314,0.0736331
25,0.116316,0.0735195
26,0.118789,0.0774226
27,0.120027,0.0732687
28,0.122586,0.0635306
29,0.12623,0.0898293
30,0.126697,0.0686955
31,0.127876,0.0649218
32,0.128805,0.0797385
33,0.129083,0.070553
34,0.129475,0.0895197
35,0.129597,0.103721
36,0.130294,0.0930779
37,0.129996,0.0875799
38,0.130972,0.0984662
39,0.131779,0.0971848
40,0.131638,0.111582
41,0.132481,0.0972318
42,0.132904,0.105402
43,0.13357,0.118734
44,0.134084,0.0825561
45,0.135749,0.112605
46,0.135404,0.12444
47,0.135682,0.122425
48,0.135541,0.119847
49,0.136552,0.110571
50,0.136999,0.104721
51,0.138089,0.100053
52,0.13821,0.0950373
53,0.138355,0.0994537
54,0.138551,0.0794368
55,0.1389,0.0690012
56,0.138559,0.0787157
57,0.138394,0.0647415
58,0.138575,0.0627116
59,0.138723,0.0723008
60,0.138986,0.0629271
61,0.140111,0.0578955
62,0.140981,0.0782964
63,0.1412,0.046053
64,0.142266,0.0495172
65,0.143148,0.0341636
66,0.144198,0.031879
67,0.145037,0.0304917
68,0.145683,0.0545293
69,0.146302,0.0296805
70,0.145201,0.0329096
71,0.146122,0.0379844
72,0.147231,0.0372202
73,0.148336,0.0353901
74,0.149206,0.0424125
75,0.149504,0.0329566
76,0.149998,0.0329174
77,0.149645,0.0411546
78,0.149766,0.0342302
79,0.14986,0.037616
80,0.151483,0.0449754
81,0.15249,0.0401945
82,0.154057,0.0472561
83,0.156111,0.0493213
84,0.158011,0.0490156
85,0.164407,0.0632642
86,0.170512,0.0566924
87,0.173506,0.0665872
88,0.179847,0.0694832
89,0.185811,0.0642399
90,0.188186,0.0736527
91,0.194189,0.0464488
92,0.197963,0.0774618
93,0.199362,0.0620885
94,0.199777,0.0693108
95,0.19861,0.0747461
96,0.200087,0.0740054
97,0.200663,0.0787863
98,0.201459,0.0667636
99,0.201917,0.0775597
100,0.202528,0.0739075
101,0.203841,0.0524994
102,0.204323,0.0731903
103,0.20524,0.0724497
104,0.204844,0.0656272
105,0.20459,0.0722224
106,0.20388,0.0803028
107,0.204409,0.083477
108,0.205573,0.089892
109,0.208336,0.0771757
110,0.212478,0.0819801
111,0.214908,0.064573
112,0.219297,0.0588517
113,0.22291,0.0830146
114,0.225163,0.0718462
115,0.227436,0.0841746
116,0.230355,0.0887752
117,0.231829,0.08102
118,0.234709,0.0840648
119,0.23525,0.0876348
120,0.233584,0.105238
121,0.234305,0.113432
122,0.234368,0.118252
123,0.233965,0.120352
124,0.234666,0.11737
