Frame,QueueDensity,DynamicDensity
151,0.254726,0.17797
152,0.254726,0.17797
153,0.254726,0.17797
154,0.254726,0.17797
155,0.254726,0.17797
156,0.254726,0.17797
157,0.254726,0.17797
158,0.254726,0.17797
159,0.254726,0.17797
160,0.254726,0.17797
161,0.254726,0.17797
162,0.254726,0.17797
163,0.254726,0.17797
164,0.254726,0.17797
165,0.254726,0.17797
166,0.254726,0.17797
167,0.254726,0.17797
168,0.254726,0.17797
169,0.254726,0.17797
170,0.254726,0.17797
171,0.254726,0.17797
172,0.254726,0.17797
173,0.254726,0.17797
174,0.254726,0.17797
175,0.254726,0.17797
176,0.254726,0.17797
177,0.254726,0.17797
178,0.254726,0.17797
179,0.254726,0.17797
180,0.254726,0.17797
181,0.234654,0.153285
182,0.234654,0.153285
183,0.234654,0.153285
184,0.234654,0.153285
185,0.234654,0.153285
186,0.234654,0.153285
187,0.234654,0.153285
188,0.234654,0.153285
189,0.234654,0.153285
190,0.234654,0.153285
191,0.234654,0.153285
192,0.234654,0.153285
193,0.234654,0.153285
194,0.234654,0.153285
195,0.234654,0.153285
196,0.234654,0.153285
197,0.234654,0.153285
198,0.234654,0.153285
199,0.234654,0.153285
200,0.234654,0.153285
201,0.234654,0.153285
202,0.234654,0.153285
203,0.234654,0.153285
204,0.234654,0.153285
205,0.234654,0.153285
206,0.234654,0.153285
207,0.234654,0.153285
208,0.234654,0.153285
209,0.234654,0.153285
210,0.234654,0.153285
211,0.233678,0.150852
212,0.233678,0.150852
213,0.233678,0.150852
214,0.233678,0.150852
215,0.233678,0.150852
216,0.233678,0.150852
217,0.233678,0.150852
218,0.233678,0.150852
219,0.233678,0.150852
220,0.233678,0.150852
221,0.233678,0.150852
222,0.233678,0.150852
223,0.233678,0.150852
224,0.233678,0.150852
225,0.233678,0.150852
226,0.233678,0.150852
227,0.233678,0.150852
228,0.233678,0.150852
229,0.233678,0.150852
230,0.233678,0.150852
231,0.233678,0.150852
232,0.233678,0.150852
233,0.233678,0.150852
234,0.233678,0.150852
235,0.233678,0.150852
236,0.233678,0.150852
237,0.233678,0.150852
238,0.233678,0.150852
239,0.233678,0.150852
240,0.233678,0.150852
241,0.230218,0.15354
242,0.230218,0.15354
243,0.230218,0.15354
244,0.230218,0.15354
245,0.230218,0.15354
246,0.230218,0.15354
247,0.230218,0.15354
248,0.230218,0.15354
249,0.230218,0.15354
250,0.230218,0.15354
251,0.230218,0.15354
252,0.230218,0.15354
253,0.230218,0.15354
254,0.230218,0.15354
255,0.230218,0.15354
256,0.230218,0.15354
257,0.230218,0.15354
258,0.230218,0.15354
259,0.230218,0.15354
260,0.230218,0.15354
261,0.230218,0.15354
262,0.230218,0.15354
263,0.230218,0.15354
264,0.230218,0.15354
265,0.230218,0.15354
266,0.230218,0.15354
267,0.230218,0.15354
268,0.230218,0.15354
269,0.230218,0.15354
270,0.230218,0.15354
271,0.228992,0.204057
272,0.228992,0.204057
273,0.228992,0.204057
274,0.228992,0.204057
275,0.228992,0.204057
276,0.228992,0.204057
277,0.228992,0.204057
278,0.228992,0.204057
279,0.228992,0.204057
280,0.228992,0.204057
281,0.228992,0.204057
282,0.228992,0.204057
283,0.228992,0.204057
284,0.228992,0.204057
285,0.228992,0.204057
286,0.228992,0.204057
287,0.228992,0.204057
288,0.228992,0.204057
289,0.228992,0.204057
290,0.228992,0.204057
291,0.228992,0.204057
292,0.228992,0.204057
293,0.228992,0.204057
294,0.228992,0.204057
295,0.228992,0.204057
296,0.228992,0.204057
297,0.228992,0.204057
298,0.228992,0.204057
299,0.228992,0.204057
300,0.228992,0.204057
301,0.225614,0.115231
302,0.225614,0.115231
303,0.225614,0.115231
304,0.225614,0.115231
305,0.225614,0.115231
306,0.225614,0.115231
307,0.225614,0.115231
308,0.225614,0.115231
309,0.225614,0.115231
310,0.225614,0.115231
311,0.225614,0.115231
312,0.225614,0.115231
313,0.225614,0.115231
314,0.225614,0.115231
315,0.225614,0.115231
316,0.225614,0.115231
317,0.225614,0.115231
318,0.225614,0.115231
319,0.225614,0.115231
320,0.225614,0.115231
321,0.225614,0.115231
322,0.225614,0.115231
323,0.225614,0.115231
324,0.225614,0.115231
325,0.225614,0.115231
326,0.225614,0.115231
327,0.225614,0.115231
328,0.225614,0.115231
329,0.225614,0.115231
330,0.225614,0.115231
331,0.231225,0.0843117
332,0.231225,0.0843117
333,0.231225,0.0843117
334,0.231225,0.0843117
335,0.231225,0.0843117
336,0.231225,0.0843117
337,0.231225,0.0843117
338,0.231225,0.0843117
339,0.231225,0.0843117
340,0.231225,0.0843117
341,0.231225,0.0843117
