Frame,QueueDensity,DynamicDensity
6,0.0832207,0.131864
7,0.0914291,0.117955
8,0.0975414,0.14019
9,0.101557,0.128612
10,0.105848,0.119502
11,0.108042,0.0652757
12,0.108551,0.131315
13,0.110471,0.144715
14,0.112998,0.19567
15,0.11196,0.0870017
16,0.112626,0.159506
17,0.114703,0.14499
18,0.114428,0.0813596
19,0.115192,0.0454501
20,0.114624,0.0598296
21,0.115369,0.104633
22,0.116035,0.0730336
23,0.116466,0.0918014
24,0.11533,0.114507
25,0.117739,0.115055
26,0.120717,0.121951
27,0.122402,0.121834
28,0.125203,0.123146
29,0.129278,0.129102
30,0.130356,0.136683
31,0.131688,0.135723
32,0.131002,0.123734
33,0.132373,0.129944
34,0.131413,0.131805
35,0.131688,0.111784
36,0.131688,0.148438
37,0.131492,0.12871
38,0.131707,0.133588
39,0.13302,0.133314
40,0.131805,0.138682
41,0.133529,0.143912
42,0.134528,0.125125
43,0.134215,0.109159
44,0.134587,0.117955
45,0.135939,0.0887648
46,0.136527,0.1072
47,0.136311,0.0958958
48,0.137134,0.112058
49,0.137056,0.123127
50,0.137918,0.110941
51,0.137859,0.114056
52,0.138015,0.105867
53,0.138917,0.108728
54,0.141248,0.129376
55,0.14162,0.131257
56,0.141052,0.135606
57,0.141365,0.120697
58,0.141679,0.131688
59,0.14115,0.135351
60,0.141111,0.129161
61,0.141992,0.121226
62,0.143422,0.126633
63,0.143481,0.136233
64,0.145362,0.130277
65,0.144872,0.134626
66,0.146655,0.130649
67,0.146851,0.113782
68,0.147497,0.128475
69,0.147889,0.0770888
70,0.146929,0.0872368
71,0.147027,0.0858262
72,0.14832,0.0558135
73,0.149907,0.0641395
74,0.150122,0.063924
75,0.149809,0.0634342
76,0.148457,0.0624155
77,0.147752,0.0675874
78,0.146988,0.0546381
79,0.146792,0.0677442
80,0.147928,0.0589284
81,0.148203,0.0611029
82,0.148908,0.0765795
83,0.149045,0.0657655
84,0.1512,0.0642962
85,0.157626,0.0927221
86,0.165423,0.0919777
87,0.169752,0.0909198
88,0.178117,0.0647272
89,0.185777,0.125223
90,0.187991,0.105691
91,0.194711,0.127104
92,0.200842,0.132726
93,0.20241,0.132236
94,0.201371,0.143873
95,0.199491,0.111803
96,0.200646,0.14787
97,0.200901,0.156999
98,0.201665,0.126437
99,0.201861,0.0824567
100,0.202664,0.0965031
101,0.204388,0.109159
102,0.204408,0.113038
103,0.205231,0.115878
104,0.205113,0.113704
105,0.203977,0.107866
106,0.202997,0.131433
107,0.204427,0.137682
108,0.205427,0.142463
109,0.209776,0.137839
110,0.215516,0.13733
111,0.217201,0.130473
112,0.223372,0.158331
113,0.228485,0.127554
114,0.231482,0.114761
115,0.233147,0.13925
116,0.237594,0.113958
117,0.238652,0.130806
118,0.241571,0.153962
119,0.242472,0.100931
120,0.239808,0.169928
121,0.240043,0.187031
122,0.239867,0.161681
123,0.239553,0.213165
124,0.241277,0.201783
125,0.240807,0.187149
126,0.24257,0.190322
127,0.242864,0.189578
128,0.243354,0.199824
129,0.243961,0.181546
130,0.245117,0.171359
131,0.244745,0.198825
132,0.244549,0.173827
133,0.247781,0.154883
134,0.248193,0.169674
135,0.248722,0.182271
136,0.249897,0.195396
137,0.25215,0.210305
138,0.253267,0.215026
139,0.253306,0.216632
140,0.25597,0.215379
141,0.256029,0.219395
142,0.256225,0.196415
143,0.255089,0.209129
144,0.255383,0.194534
145,0.254932,0.186992
146,0.252718,0.19428
147,0.252816,0.19044
148,0.248957,0.186855
149,0.247938,0.189245
150,0.246723,0.129474
151,0.245803,0.126947
152,0.242923,0.172847
153,0.242355,0.118014
154,0.241003,0.118542
155,0.23969,0.119522
156,0.238985,0.112567
157,0.236595,0.113586
158,0.235165,0.111764
159,0.234401,0.119365
160,0.233794,0.115095
161,0.232893,0.12391
162,0.23252,0.125987
163,0.230659,0.125536
164,0.228563,0.127299
165,0.228739,0.125654
166,0.227407,0.122852
167,0.22774,0.115898
168,0.227525,0.117916
169,0.225585,0.118719
170,0.225585,0.134822
171,0.224547,0.131492
172,0.224939,0.135469
173,0.223685,0.134117
174,0.224919,0.13543
175,0.224273,0.1263
176,0.225193,0.121364
177,0.223685,0.120149
178,0.222843,0.115545
179,0.222588,0.117818
180,0.2239,0.122265
181,0.222627,0.108316
182,0.222314,0.118797
183,0.221863,0.130454
184,0.222157,0.124949
185,0.222039,0.122911
186,0.221883,0.122069
187,0.220766,0.101538
188,0.219826,0.106847
189,0.219277,0.100382
190,0.220315,0.108355
191,0.22055,0.104653
192,0.219258,0.09378
193,0.219042,0.0950142
194,0.22008,0.0928005
195,0.221706,0.0854344
196,0.221785,0.089999
197,0.221941,0.064688
198,0.222098,0.0542071
199,0.221236,0.0452934
200,0.220727,0.0236066
201,0.221119,0.0161818
202,0.221217,0.017945
203,0.221315,0.0204525
204,0.221922,0.018278
205,0.221941,0.0284847
206,0.221628,0.020237
207,0.22151,0.0176315
208,0.221432,0.016652
209,0.221275,0.0170634
210,0.221315,0.0195906
211,0.221589,0.027897
212,0.221765,0.0312469
213,0.221961,0.0422372
214,0.221432,0.0396317
215,0.221491,0.0310119
216,0.221491,0.0267803
217,0.220805,0.0247429
218,0.220923,0.0234695
219,0.221079,0.0245666
220,0.220355,0.0414536
221,0.220217,0.0368694
222,0.220433,0.0460966
223,0.220413,0.0227838
224,0.220002,0.0176903
225,0.219728,0.0176707
226,0.219865,0.0212753
227,0.220139,0.0204917
228,0.220178,0.0426878
229,0.219826,0.0512881
230,0.2201,0.0233324
231,0.220041,0.0203546
232,0.220374,0.0180625
233,0.220844,0.0174356
234,0.220884,0.0224508
235,0.221021,0.0324224
236,0.220688,0.0196885
237,0.220786,0.022059
238,0.220198,0.0124792
239,0.219865,0.0179841
240,0.219453,0.025213
241,0.218866,0.0335194
242,0.219591,0.0305809
243,0.219571,0.00703301
244,0.219943,0.0202566
245,0.218944,0.0657067
246,0.21916,0.0221765
247,0.219747,0.0257224
248,0.219669,0.0204917
249,0.219355,0.0269566
250,0.218866,0.0184739
251,0.219081,0.0218631
252,0.218768,0.0152806
253,0.218356,0.014595
254,0.218023,0.00940347
255,0.217827,0.00903125
256,0.218278,0.00848271
257,0.218396,0.0118131
258,0.218317,0.00677833
259,0.21867,0.0100108
260,0.218689,0.0155549
261,0.218729,0.0151043
262,0.218121,0.016554
263,0.217925,0.0271721
264,0.218219,0.0348908
265,0.218474,0.0447057
266,0.218278,0.0312469
267,0.218454,0.0209619
268,0.218219,0.0183955
269,0.218062,0.02153
270,0.217122,0.033108
271,0.217181,0.0459203
272,0.216378,0.0313057
273,0.216103,0.0418846
274,0.216143,0.0404153
275,0.216691,0.0193359
276,0.216926,0.0275443
277,0.216319,0.0199628
278,0.2153,0.0118327
279,0.214399,0.0221765
280,0.214105,0.0197081
281,0.213772,0.013733
282,0.213694,0.0125967
283,0.213478,0.00493682
284,0.213282,0.0189441
285,0.213498,0.0157508
286,0.213517,0.0064257
287,0.213517,0.0108728
288,0.213263,0.0128318
289,0.213772,0.0220981
290,0.21342,0.0258399
291,0.213478,0.031149
292,0.21342,0.032344
293,0.2134,0.0253306
294,0.213224,0.020335
295,0.213537,0.0858458
296,0.213772,0.0744833
297,0.2134,0.0980311
298,0.213498,0.08708
299,0.213302,0.097032
300,0.213655,0.0603781
301,0.213753,0.125262
302,0.213753,0.10334
303,0.213615,0.0915271
304,0.213948,0.0839259
305,0.21436,0.0968165
306,0.214301,0.034068
307,0.21485,0.070957
308,0.21532,0.0363601
309,0.215241,0.0679205
310,0.215457,0.0424723
311,0.216613,0.00889411
312,0.216809,0.0183759
313,0.216436,0.0163189
314,0.217847,0.0177686
315,0.21865,0.0236262
316,0.218748,0.0167891
317,0.218591,0.0168675
318,0.21867,0.0139093
319,0.21816,0.01244
320,0.218376,0.050524
321,0.218474,0.0743266
322,0.218121,0.0678617
323,0.21816,0.0682339
324,0.218356,0.0889999
325,0.218983,0.0329121
326,0.21963,0.0302674
327,0.219982,0.017847
328,0.220139,0.0445685
329,0.219865,0.0326771
330,0.219551,0.0333039
331,0.219395,0.0396317
332,0.21912,0.0353022
333,0.218885,0.0317759
334,0.219434,0.0355373
335,0.219532,0.0281712
336,0.219493,0.022823
337,0.219375,0.015261
338,0.219571,0.0184347
339,0.219708,0.0151239
340,0.220257,0.0268391
341,0.220923,0.0344794
342,0.222059,0.0167891
343,0.224253,0.0158292
344,0.226937,0.0223332
345,0.227368,0.0358899
346,0.229836,0.037849
347,0.232716,0.0431972
348,0.23348,0.0621608
349,0.233226,0.0588304
350,0.232834,0.0499363
351,0.232853,0.0517191
352,0.232187,0.0505045
353,0.231795,0.0541091
354,0.231482,0.0467627
355,0.231286,0.0490939
356,0.231071,0.0430796
357,0.230738,0.0520325
358,0.231071,0.0472524
359,0.231639,0.0486238
360,0.231364,0.044353
361,0.231893,0.0434323
362,0.232422,0.0400039
363,0.232226,0.0458223
364,0.232344,0.0441963
365,0.232266,0.0433147
366,0.231972,0.04402
367,0.232422,0.046939
368,0.231835,0.0449799
369,0.231972,0.0479577
370,0.2316,0.0468018
371,0.232129,0.0448428
372,0.231619,0.0460182
373,0.231698,0.0461749
374,0.2316,0.0469977
375,0.230953,0.0453326
376,0.2306,0.0473504
377,0.229817,0.0465863
378,0.229503,0.0433931
379,0.228955,0.0436869
380,0.228563,0.0408463
381,0.228348,0.0417475
382,0.228524,0.0433735
383,0.22821,0.03732
384,0.22821,0.0346165
385,0.227642,0.034068
386,0.22725,0.0355373
387,0.227407,0.0334607
388,0.227407,0.0344206
389,0.228171,0.0380449
390,0.229112,0.0405133
391,0.23015,0.040239
392,0.231364,0.0413557
393,0.231521,0.0393182
394,0.232285,0.0339504
395,0.23254,0.0348908
396,0.232893,0.0372416
397,0.23303,0.0373788
398,0.233872,0.0411598
399,0.234205,0.0417279
400,0.234186,0.0359291
401,0.23495,0.0382995
402,0.23493,0.0424527
403,0.235714,0.0568714
404,0.236458,0.0467627
405,0.236713,0.0624547
406,0.237908,0.0511705
407,0.238848,0.0424136
