Frame,QueueDensity,DynamicDensity
6,0.0732323,0.272559
7,0.0723906,0.259596
8,0.0774411,0.228451
9,0.0789562,0.209764
10,0.0824916,0.251347
11,0.0868687,0.157071
12,0.0858586,0.151347
13,0.0907407,0.157576
14,0.0925926,0.243603
15,0.0922559,0.157071
16,0.0939394,0.200337
17,0.0978114,0.18569
18,0.0952862,0.129461
19,0.096633,0.146801
20,0.0942761,0.181313
21,0.0979798,0.184175
22,0.100842,0.188047
23,0.0983165,0.186364
24,0.100168,0.188889
25,0.0996633,0.183333
26,0.103367,0.182828
27,0.101852,0.187879
28,0.106397,0.192593
29,0.114983,0.203199
30,0.112963,0.193434
31,0.1133,0.107744
32,0.112795,0.169024
33,0.116162,0.106566
34,0.117677,0.195118
35,0.11633,0.225589
36,0.114478,0.161448
37,0.116498,0.206734
38,0.117172,0.221212
39,0.11936,0.195623
40,0.117677,0.235859
41,0.116498,0.257071
42,0.119024,0.272559
43,0.11835,0.247138
44,0.123737,0.234848
45,0.123737,0.224411
46,0.122054,0.244781
47,0.123569,0.212626
48,0.123569,0.24596
49,0.125253,0.2367
50,0.126094,0.248822
51,0.123906,0.230303
52,0.120875,0.2
53,0.126431,0.244613
54,0.129293,0.227609
55,0.130303,0.200168
56,0.130808,0.239562
57,0.128451,0.185522
58,0.125758,0.207239
59,0.128788,0.134343
60,0.131481,0.0747475
61,0.133165,0.115993
62,0.130303,0.119192
63,0.128788,0.0956229
64,0.132323,0.182828
65,0.133333,0.177946
66,0.134175,0.164983
67,0.13367,0.164141
68,0.13367,0.156229
69,0.135859,0.0486532
70,0.134007,0.080303
71,0.134175,0.105892
72,0.135522,0.115657
73,0.135859,0.0584175
74,0.137205,0.0725589
75,0.137205,0.0436027
76,0.1367,0.0388889
77,0.138552,0.0451178
78,0.137374,0.0479798
79,0.140741,0.0860269
80,0.144276,0.0664983
81,0.145118,0.0823232
82,0.148822,0.0946128
83,0.148485,0.0983165
84,0.146633,0.101178
85,0.153199,0.126768
86,0.158923,0.114141
87,0.159933,0.114141
88,0.167172,0.139226
89,0.176263,0.14596
90,0.177273,0.1367
