Frame,QueueDensity,DynamicDensity
6,0.08523649999999999,0.06620711
7,0.0935678,0.0813061
8,0.1000454,0.09298
9,0.10378390000000001,0.1074793
10,0.1075498,0.0935247
11,0.1101636,0.0414485
12,0.11076710000000001,0.10470879999999999
13,0.1122916,0.11883189999999999
14,0.11416860000000001,0.1245925
15,0.11409810000000001,0.1208815
16,0.11548530000000001,0.11398050000000001
17,0.11713109999999999,0.07076070000000001
18,0.117335,0.0641106
19,0.1179188,0.05949431
20,0.117429,0.0763371
21,0.1179306,0.0598901
22,0.1184283,0.07053339
23,0.1183382,0.0710742
24,0.1181344,0.0634875
25,0.1202348,0.054223669999999995
26,0.1232954,0.06183777
27,0.12481980000000001,0.054019809999999994
28,0.1281702,0.0983212
29,0.1325749,0.1195138
30,0.1326416,0.1149993
31,0.13379370000000002,0.09835250000000001
32,0.13451079999999999,0.07393095999999999
33,0.1346166,0.09460628
34,0.1348948,0.09025248
35,0.13451079999999999,0.08755641
36,0.13514959999999998,0.10399158
37,0.1347734,0.1187577
38,0.1355375,0.11512516
39,0.1362586,0.0686642
40,0.1359097,0.1210734
41,0.1368464,0.12178660000000001
42,0.1372931,0.1455224
43,0.1377006,0.1346166
44,0.1380573,0.136866
45,0.1392838,0.131701
46,0.139127,0.1290246
47,0.1396561,0.13908389999999998
48,0.1395229,0.1574432
49,0.1405613,0.1347655
50,0.1408827,0.1323202
51,0.1419877,0.13372309999999998
52,0.1421249,0.1303569
53,0.14236,0.1273982
54,0.1428068,0.1289188
55,0.1432613,0.112891
56,0.1431046,0.1283858
57,0.143132,0.11811870000000001
58,0.1433711,0.10226350000000001
59,0.14339849999999998,0.09991219000000001
60,0.1438727,0.0982076
61,0.14482099999999998,0.09735722000000001
62,0.1455616,0.09734935
63,0.1458594,0.08772100000000001
64,0.1472428,0.09183966
65,0.1476346,0.1005313
66,0.1487279,0.0504813
67,0.1492452,0.041283980000000005
68,0.1498252,0.0857891
69,0.1502485,0.061771099999999995
70,0.1489357,0.116081
71,0.1497978,0.1097953
72,0.1506991,0.1016051
73,0.1518198,0.10249069999999999
74,0.1517141,0.1007665
75,0.1512595,0.048455240000000004
76,0.15092239999999998,0.04347063
77,0.1497899,0.050974939999999996
78,0.149449,0.04542992
79,0.1488651,0.0780339
80,0.1500408,0.0635816
81,0.1501035,0.07166600000000001
82,0.1503386,0.082999
83,0.150848,0.08023620000000001
84,0.1526938,0.0728376
85,0.159606,0.09556629999999999
86,0.1666715,0.06338951
87,0.1707666,0.0822544
88,0.1788085,0.0923921
89,0.1868146,0.101852
90,0.1898627,0.11169199999999999
91,0.1966152,0.11010879999999999
92,0.202619,0.10990457
93,0.20432750000000002,0.09993573
94,0.2045112,0.11453277
95,0.20346909999999999,0.1263163
96,0.2046253,0.1255679
97,0.2049028,0.1276334
98,0.2060749,0.1158459
99,0.2063298,0.0962325
100,0.2069521,0.11333389999999999
101,0.2079673,0.0989796
102,0.20830880000000002,0.1140745
103,0.2089985,0.10947000000000001
104,0.20877489999999999,0.1215005
105,0.2085709,0.1281781
106,0.2072148,0.1276413
107,0.2080813,0.10350566000000001
108,0.2096014,0.09763547
109,0.21401409999999998,0.08969218000000001
