Frame,QueueDensity,DynamicDensity
6,5.48624e-05,0.011576
7,5.09436e-05,0.01138
8,4.70249e-05,0.0094716
9,4.70249e-05,0.0144954
10,4.70249e-05,0.0151773
11,4.70249e-05,0.0173326
12,5.09436e-05,0.00705765
13,3.13499e-05,0.0144719
14,2.74312e-05,0.00770816
15,2.74312e-05,0.00705765
16,2.74312e-05,0.00550583
17,2.74312e-05,0.00825679
18,3.13499e-05,0.00711643
19,3.52687e-05,0.0121755
20,0.000109725,0.0185592
21,8.22936e-05,0.0194487
22,7.44561e-05,0.017697
23,5.09436e-05,0.0149578
24,5.48624e-05,0.0155652
25,5.09436e-05,0.0159062
26,4.70249e-05,0.0140369
27,3.91874e-05,0.016443
28,3.91874e-05,0.0179674
29,3.91874e-05,0.0141584
30,3.91874e-05,0.0164861
31,3.91874e-05,0.013598
32,3.52687e-05,0.00955781
33,3.52687e-05,0.0149657
34,3.52687e-05,0.0120854
35,2.74312e-05,0.0155613
36,2.74312e-05,0.013939
37,2.74312e-05,0.0123244
38,2.74312e-05,0.0106629
39,2.74312e-05,0.012007
40,2.74312e-05,0.00614067
41,2.74312e-05,0.00869569
42,2.74312e-05,0.0140134
43,2.74312e-05,0.0156044
44,2.74312e-05,0.0113526
45,8.22936e-05,0.0120893
46,5.48624e-05,0.0131944
47,5.09436e-05,0.012924
48,5.09436e-05,0.0117523
49,5.09436e-05,0.0117641
50,4.70249e-05,0.0151185
51,3.13499e-05,0.017893
52,3.13499e-05,0.0180262
53,3.13499e-05,0.0118934
54,3.13499e-05,0.0193625
55,3.13499e-05,0.0137822
56,3.52687e-05,0.0130416
57,2.74312e-05,0.0131082
58,2.74312e-05,0.00971064
59,2.74312e-05,0.00944417
60,2.74312e-05,0.0132297
61,1.95937e-05,0.0142407
62,1.95937e-05,0.013308
63,2.35124e-05,0.0117797
64,2.35124e-05,0.0128378
65,2.35124e-05,0.00751223
66,1.95937e-05,0.00815882
67,2.35124e-05,0.008343
68,2.35124e-05,0.00916202
69,2.35124e-05,0.0108079
70,4.70249e-05,0.0221683
71,5.09436e-05,0.0211416
72,4.70249e-05,0.0218979
73,4.31062e-05,0.0183828
74,5.09436e-05,0.0184416
75,4.70249e-05,0.00870744
76,4.70249e-05,0.0111331
77,3.13499e-05,0.0114584
78,2.74312e-05,0.0086565
79,3.52687e-05,0.00971456
80,3.13499e-05,0.0136137
81,3.13499e-05,0.0124459
82,1.5675e-05,0.00950687
83,2.35124e-05,0.012634
84,1.17562e-05,0.00920512
85,1.5675e-05,0.00745736
86,7.83748e-06,0.0151342
87,1.17562e-05,0.0139194
88,3.13499e-05,0.0143779
89,1.5675e-05,0.00918945
90,1.5675e-05,0.00828814
91,1.5675e-05,0.0092012
92,1.5675e-05,0.00647376
93,1.5675e-05,0.00843705
94,1.5675e-05,0.0061485
95,0.000172425,0.0226934
96,0.000168506,0.0204402
97,0.000231206,0.0210593
98,0.000199856,0.0214238
99,0.000192018,0.0209457
100,0.000180262,0.0154751
101,0.000164587,0.0137822
102,9.40498e-05,0.00647376
103,0.000105806,0.0076533
104,0.000101887,0.00805693
105,8.22936e-05,0.0109803
106,8.22936e-05,0.010271
107,8.22936e-05,0.00958916
108,8.22936e-05,0.0101495
109,8.22936e-05,0.00690874
110,8.22936e-05,0.00605837
111,6.66186e-05,0.00699495
112,7.44561e-05,0.00795504
113,6.66186e-05,0.00523544
114,6.66186e-05,0.00730453
115,7.05373e-05,0.00977334
116,6.26999e-05,0.0121089
117,5.87811e-05,0.0122343
118,5.87811e-05,0.0087192
119,5.87811e-05,0.0132532
120,0.000121481,0.0190608
121,0.000129318,0.0140134
122,5.87811e-05,0.0116034
123,4.31062e-05,0.0144562
124,4.31062e-05,0.0136842
125,3.91874e-05,0.013359
126,3.52687e-05,0.0104356
127,3.52687e-05,0.0131748
128,2.74312e-05,0.0131004
129,2.74312e-05,0.0131356
130,2.74312e-05,0.0138645
131,2.35124e-05,0.00764938
132,2.74312e-05,0.00586636
133,2.74312e-05,0.00407157
134,2.74312e-05,0.00619945
135,2.74312e-05,0.00438115
