Frame,QueueDensity,DynamicDensity
51,0.133668,0.165014
52,0.133668,0.165014
53,0.133668,0.165014
54,0.133668,0.165014
55,0.133668,0.165014
56,0.133668,0.165014
57,0.133668,0.165014
58,0.133668,0.165014
59,0.133668,0.165014
60,0.133668,0.165014
61,0.141588,0.135651
62,0.141588,0.135651
63,0.141588,0.135651
64,0.141588,0.135651
65,0.141588,0.135651
66,0.141588,0.135651
67,0.141588,0.135651
68,0.141588,0.135651
69,0.141588,0.135651
70,0.141588,0.135651
71,0.145131,0.0691031
72,0.145131,0.0691031
73,0.145131,0.0691031
74,0.145131,0.0691031
75,0.145131,0.0691031
76,0.145131,0.0691031
77,0.145131,0.0691031
78,0.145131,0.0691031
79,0.145131,0.0691031
80,0.145131,0.0691031
81,0.154916,0.191207
82,0.154916,0.191207
83,0.154916,0.191207
84,0.154916,0.191207
85,0.154916,0.191207
86,0.154916,0.191207
87,0.154916,0.191207
88,0.154916,0.191207
89,0.154916,0.191207
90,0.154916,0.191207
91,0.19522,0.173992
92,0.19522,0.173992
93,0.19522,0.173992
94,0.19522,0.173992
95,0.19522,0.173992
96,0.19522,0.173992
97,0.19522,0.173992
98,0.19522,0.173992
99,0.19522,0.173992
100,0.19522,0.173992
101,0.207301,0.162773
102,0.207301,0.162773
103,0.207301,0.162773
104,0.207301,0.162773
105,0.207301,0.162773
106,0.207301,0.162773
107,0.207301,0.162773
108,0.207301,0.162773
109,0.207301,0.162773
110,0.207301,0.162773
111,0.212733,0.140683
112,0.212733,0.140683
113,0.212733,0.140683
114,0.212733,0.140683
115,0.212733,0.140683
116,0.212733,0.140683
117,0.212733,0.140683
118,0.212733,0.140683
119,0.212733,0.140683
120,0.212733,0.140683
121,0.22925,0.11728
122,0.22925,0.11728
123,0.22925,0.11728
124,0.22925,0.11728
125,0.22925,0.11728
126,0.22925,0.11728
127,0.22925,0.11728
128,0.22925,0.11728
129,0.22925,0.11728
130,0.22925,0.11728
131,0.239803,0.145162
132,0.239803,0.145162
133,0.239803,0.145162
134,0.239803,0.145162
135,0.239803,0.145162
136,0.239803,0.145162
137,0.239803,0.145162
138,0.239803,0.145162
139,0.239803,0.145162
140,0.239803,0.145162
141,0.251172,0.158623
142,0.251172,0.158623
143,0.251172,0.158623
144,0.251172,0.158623
145,0.251172,0.158623
146,0.251172,0.158623
147,0.251172,0.158623
148,0.251172,0.158623
149,0.251172,0.158623
150,0.251172,0.158623
151,0.245509,0.171386
152,0.245509,0.171386
153,0.245509,0.171386
154,0.245509,0.171386
155,0.245509,0.171386
156,0.245509,0.171386
157,0.245509,0.171386
158,0.245509,0.171386
159,0.245509,0.171386
160,0.245509,0.171386
161,0.234819,0.171457
162,0.234819,0.171457
163,0.234819,0.171457
164,0.234819,0.171457
165,0.234819,0.171457
