Frame,QueueDensity,DynamicDensity
4589,0.572042,0.473913
4590,0.595778,0.36933
4591,0.604544,0.356406
4592,0.615744,0.375678
4593,0.61978,0.435999
4594,0.62433,0.403572
4595,0.62482,0.449362
4596,0.626928,0.149582
4597,0.626528,0.319338
4598,0.627477,0.427782
4599,0.627802,0.441818
4600,0.627081,0.385385
4601,0.627559,0.451204
4602,0.629652,0.466906
4603,0.630533,0.450063
4604,0.626262,0.456717
4605,0.626156,0.457787
4606,0.627226,0.38582
4607,0.626736,0.328273
4608,0.624585,0.466644
4609,0.624279,0.491253
4610,0.619627,0.398411
4611,0.615619,0.333332
4612,0.61538,0.413678
4613,0.605971,0.388089
4614,0.601621,0.412346
4615,0.596417,0.44426
4616,0.586259,0.411072
4617,0.575224,0.385443
4618,0.565545,0.435012
4619,0.556544,0.447414
4620,0.550403,0.421888
4621,0.547095,0.434232
4622,0.48719,0.420657
4623,0.476828,0.401847
4624,0.473259,0.445694
4625,0.46595,0.429059
4626,0.463552,0.3528
4627,0.4599,0.425199
4628,0.459347,0.409179
4629,0.460385,0.346867
4630,0.463042,0.394025
4631,0.46682,0.416049
4632,0.47231,0.39091
4633,0.476092,0.450608
4634,0.480402,0.433573
4635,0.480167,0.436552
4636,0.478588,0.488851
4637,0.508355,0.476993
4638,0.528219,0.464982
4639,0.533846,0.454409
4640,0.544964,0.459794
4641,0.557037,0.446141
4642,0.558554,0.426959
4643,0.562147,0.41742
4644,0.566834,0.41887
4645,0.56522,0.484102
4646,0.565541,0.454488
4647,0.566054,0.432159
4648,0.564898,0.402521
4649,0.570859,0.42041
4650,0.572324,0.429224
4651,0.573523,0.485544
4652,0.580581,0.479199
4653,0.575691,0.441732
4654,0.577697,0.451729
4655,0.576353,0.434455
4656,0.574229,0.492366
4657,0.573857,0.453477
4658,0.543141,0.437484
4659,0.53898,0.459088
4660,0.535762,0.421182
4661,0.529175,0.410986
4662,0.52345,0.383696
4663,0.521467,0.426214
4664,0.515749,0.337874
4665,0.512058,0.352283
4666,0.514076,0.351519
4667,0.507399,0.396569
4668,0.497351,0.398289
4669,0.497441,0.419348
4670,0.496642,0.413631
4671,0.492966,0.394809
4672,0.488714,0.342416
4673,0.481143,0.361112
4674,0.430607,0.295226
4675,0.424227,0.255267
4676,0.418251,0.281009
4677,0.408975,0.259671
4678,0.373495,0.303655
4679,0.359611,0.34334
4680,0.353435,0.335346
4681,0.349634,0.38964
4682,0.347851,0.402478
4683,0.322426,0.404931
4684,0.320765,0.353094
4685,0.319119,0.347769
4686,0.318378,0.325498
4687,0.319624,0.353423
4688,0.321399,0.37232
4689,0.321705,0.357597
4690,0.322375,0.366336
4691,0.321709,0.270965
4692,0.320549,0.242225
4693,0.317986,0.297683
4694,0.319824,0.316223
4695,0.31636,0.261027
4696,0.317677,0.298369
4697,0.321529,0.317163
4698,0.322113,0.307915
4699,0.321153,0.322085
4700,0.322693,0.316681
4701,0.326717,0.307186
4702,0.323915,0.320298
4703,0.321509,0.323316
4704,0.319836,0.346021
4705,0.319193,0.362977
4706,0.31937,0.360097
4707,0.321756,0.341507
4708,0.322826,0.375651
4709,0.334245,0.410892
4710,0.348184,0.370309
4711,0.350069,0.41041
4712,0.377649,0.393626
4713,0.387309,0.382097
4714,0.392415,0.427495
4715,0.4072,0.390859
4716,0.442026,0.420853
4717,0.455377,0.372923
4718,0.484023,0.435964
4719,0.486896,0.446219
4720,0.488565,0.448688
4721,0.484486,0.416797
4722,0.482789,0.489592
4723,0.484031,0.410018
4724,0.476421,0.46247
4725,0.48112,0.476225
4726,0.482542,0.358514
4727,0.479144,0.362096
4728,0.456651,0.362723
4729,0.451466,0.439569
4730,0.444448,0.450886
4731,0.442426,0.471636
4732,0.435987,0.455397
4733,0.428804,0.43585
4734,0.41831,0.46633
4735,0.41028,0.422734
4736,0.401013,0.424353
4737,0.389386,0.449554
4738,0.385902,0.373675
4739,0.372774,0.351041
4740,0.368432,0.338611
4741,0.366637,0.286593
4742,0.365685,0.276248
4743,0.361363,0.296958
4744,0.345174,0.278928
4745,0.337188,0.221515
4746,0.326944,0.335432
4747,0.321031,0.353992
4748,0.295363,0.369416
4749,0.286064,0.349352
4750,0.283638,0.389719
4751,0.272113,0.345069
4752,0.255733,0.257453
4753,0.250462,0.301673
4754,0.239388,0.330424
4755,0.231915,0.316282
4756,0.229666,0.323821
4757,0.218627,0.292608
4758,0.205969,0.257379
4759,0.201388,0.235144
4760,0.19473,0.194283
4761,0.187465,0.220848
4762,0.181947,0.177966
4763,0.172334,0.21787
4764,0.161828,0.229427
4765,0.157859,0.208857
4766,0.149441,0.218168
4767,0.1412,0.175019
4768,0.136357,0.172315
4769,0.128868,0.169266
4770,0.122868,0.13562
4771,0.120078,0.148101
4772,0.116171,0.157102
4773,0.106715,0.147517
4774,0.10226,0.147678
4775,0.0925293,0.147325
4776,0.0828383,0.14553
