Frame,QueueDensity,DynamicDensity
1148,0.846538,0.025895
1149,0.846863,0.0240728
1150,0.84782,0.0250682
1151,0.848333,0.0289399
1152,0.848831,0.030045
1153,0.848925,0.0224074
1154,0.848654,0.0195114
1155,0.848407,0.018665
1156,0.848,0.0285637
1157,0.848372,0.034673
1158,0.848172,0.0313068
1159,0.844947,0.0344261
1160,0.844524,0.0526052
1161,0.845092,0.0556618
1162,0.844802,0.0425614
1163,0.845053,0.0411389
1164,0.844955,0.0219058
1165,0.845265,0.0281953
1166,0.845907,0.0197975
1167,0.845841,0.0221056
1168,0.846374,0.0187159
1169,0.84633,0.0228384
1170,0.846193,0.0258363
1171,0.846099,0.0251662
1172,0.846366,0.0251544
1173,0.846448,0.0281522
1174,0.846358,0.0272666
1175,0.846381,0.0234145
1176,0.846362,0.0239318
1177,0.846542,0.0234537
1178,0.846585,0.0255228
1179,0.84655,0.0263065
1180,0.846636,0.0256834
1181,0.846593,0.0263418
1182,0.846769,0.0308248
1183,0.846942,0.0282463
1184,0.845633,0.0349513
1185,0.845821,0.04273
1186,0.846158,0.044172
1187,0.846405,0.043353
1188,0.846299,0.0346338
1189,0.846597,0.0284148
1190,0.846491,0.027874
1191,0.846809,0.0254836
1192,0.847063,0.0253072
1193,0.847596,0.0235203
1194,0.847796,0.0214629
1195,0.84811,0.0197661
1196,0.84809,0.0252093
1197,0.848407,0.0225053
1198,0.848564,0.0169721
1199,0.848443,0.0187629
1200,0.848368,0.0195976
1201,0.848137,0.0178655
1202,0.848278,0.023775
1203,0.848454,0.0208477
1204,0.848317,0.0185082
1205,0.848705,0.0180967
1206,0.848611,0.0169681
1207,0.848803,0.016447
1208,0.848678,0.016396
1209,0.847177,0.0491998
1210,0.847059,0.0400574
1211,0.847208,0.0369772
1212,0.847106,0.0408176
1213,0.847385,0.046825
1214,0.847224,0.0157494
1215,0.84702,0.0193194
1216,0.847122,0.0216119
1217,0.847008,0.0251426
1218,0.846848,0.0212357
1219,0.846722,0.0182143
1220,0.847518,0.019484
1221,0.847318,0.0148559
1222,0.847232,0.014033
1223,0.847106,0.0228776
1224,0.846989,0.0179713
1225,0.847161,0.0251897
1226,0.847083,0.0267023
1227,0.847146,0.0257187
1228,0.847283,0.02662
1229,0.847314,0.0251191
1230,0.846989,0.0253347
1231,0.846746,0.0290222
1232,0.846432,0.0277408
1233,0.845993,0.0272157
1234,0.848827,0.0340735
1235,0.848956,0.0352412
1236,0.848114,0.0343047
1237,0.847788,0.042632
1238,0.8474,0.0361347
1239,0.847381,0.0289908
1240,0.847416,0.035206
1241,0.847483,0.0387446
1242,0.847816,0.0381176
1243,0.847608,0.0409391
1244,0.848059,0.0411389
1245,0.848039,0.0399359
1246,0.848074,0.040845
1247,0.847702,0.045575
1248,0.847228,0.04128
1249,0.84722,0.0384468
1250,0.84657,0.0428436
1251,0.846562,0.0394892
1252,0.846675,0.0400339
1253,0.846675,0.0383488
1254,0.846746,0.0349434
1255,0.846652,0.0399281
1256,0.846805,0.0384076
1257,0.846797,0.0368949
1258,0.846789,0.0373064
1259,0.843125,0.0369263
1260,0.843411,0.0478792
1261,0.84374,0.0432864
1262,0.844297,0.0381764
1263,0.844775,0.0377336
1264,0.844865,0.0298177
1265,0.844755,0.033035
1266,0.84461,0.0339363
1267,0.844559,0.031009
1268,0.844724,0.0313578
1269,0.844896,0.0299784
1270,0.845167,0.0299274
1271,0.844849,0.0289908
1272,0.845202,0.0286578
1273,0.845347,0.030429
1274,0.845711,0.0293004
1275,0.846236,0.0317222
1276,0.846491,0.0317692
1277,0.846867,0.0325569
1278,0.846875,0.0349042
1279,0.846899,0.0388896
1280,0.846734,0.0398732
1281,0.847165,0.0384507
1282,0.847302,0.0355351
1283,0.846593,0.0337364
1284,0.844657,0.037808
1285,0.844038,0.0347514
1286,0.844504,0.0400691
1287,0.844363,0.0338187
1288,0.844387,0.0393912
1289,0.844649,0.0341126
1290,0.844951,0.0338579
1291,0.844818,0.0289046
1292,0.8451,0.0288772
1293,0.845586,0.0274782
1294,0.845206,0.0337286
1295,0.845586,0.0338422
1296,0.845437,0.034771
1297,0.84604,0.0346887
1298,0.846609,0.0363542
1299,0.84695,0.0328704
1300,0.847157,0.0328704
1301,0.847639,0.0293945
1302,0.847334,0.0288184
1303,0.84733,0.0232773
1304,0.847604,0.0224505
1305,0.847557,0.021028
1306,0.847898,0.0171092
1307,0.848333,0.0223917
1308,0.848223,0.0186846
1309,0.848384,0.0157651
1310,0.848541,0.020687
1311,0.848286,0.0191509
1312,0.84878,0.0221605
1313,0.84809,0.0286813
1314,0.848458,0.0229991
1315,0.848027,0.0202638
1316,0.848443,0.0214434
