Frame,QueueDensity,DynamicDensity
2295,0.121555,0.155997
2296,0.122888,0.150683
2297,0.122088,0.172405
2298,0.126454,0.202466
2299,0.129581,0.185153
2300,0.133425,0.182476
2301,0.134895,0.146643
2302,0.133343,0.128362
2303,0.129209,0.162459
2304,0.123891,0.166131
2305,0.120411,0.160755
2306,0.113781,0.14698
2307,0.107542,0.175195
2308,0.104532,0.186152
2309,0.0998025,0.167867
2310,0.0977491,0.144974
2311,0.0976158,0.154069
2312,0.0957231,0.155617
2313,0.0909892,0.145546
2314,0.0901859,0.174533
2315,0.0855775,0.141083
2316,0.0826463,0.146992
2317,0.0814393,0.0952568
2318,0.0785159,0.161182
2319,0.0757532,0.164144
2320,0.0751693,0.138884
2321,0.074413,0.139668
2322,0.0725359,0.155104
2323,0.0702003,0.137418
2324,0.0673396,0.128562
2325,0.06607,0.148066
2326,0.0648003,0.132642
2327,0.0634914,0.110971
2328,0.0604309,0.112895
2329,0.0583422,0.100657
2330,0.0558146,0.100962
2331,0.0524602,0.109278
2332,0.051406,0.108584
2333,0.0498111,0.0980547
2334,0.0474638,0.0859066
2335,0.0482475,0.0986034
2336,0.0467192,0.0816039
2337,0.0461393,0.0893355
2338,0.0449244,0.0677942
2339,0.0442387,0.0958994
2340,0.0439722,0.100281
2341,0.0423067,0.0993793
2342,0.0400535,0.0851542
2343,0.0363659,0.0710037
2344,0.0352412,0.0611794
2345,0.0333642,0.0638912
2346,0.0317732,0.0684055
2347,0.0305192,0.0588164
2348,0.0289086,0.0561281
2349,0.0293396,0.0693304
2350,0.0306014,0.0729944
2351,0.0320867,0.0544862
2352,0.0319064,0.0514256
2353,0.031393,0.0535614
2354,0.0295199,0.0609874
2355,0.0286734,0.0647885
2356,0.0282698,0.0700122
2357,0.0281326,0.0510259
2358,0.0282816,0.0547997
2359,0.0281326,0.0422088
2360,0.0291672,0.061148
2361,0.0290653,0.0634758
2362,0.02903,0.0636874
2363,0.029657,0.0610893
2364,0.0290418,0.0599176
2365,0.0288576,0.0631583
2366,0.0288576,0.0636991
2367,0.028403,0.0653607
2368,0.0283011,0.0596197
2369,0.0279681,0.0746089
2370,0.0280425,0.0711447
2371,0.0286852,0.069734
2372,0.029034,0.0550113
2373,0.0290849,0.0622531
2374,0.0284892,0.0432041
2375,0.0285206,0.044607
2376,0.0277133,0.0586009
2377,0.02778,0.0547762
2378,0.0268081,0.0593023
2379,0.025413,0.0561242
2380,0.0247155,0.0436156
2381,0.0229913,0.0391365
2382,0.0237201,0.0487452
2383,0.027682,0.0354333
2384,0.0405472,0.0521506
2385,0.0553091,0.0473188
2386,0.0618025,0.0559126
2387,0.0723008,0.0717913
2388,0.0813295,0.078849
2389,0.0828343,0.0823602
2390,0.0833399,0.0693931
2391,0.0857852,0.0330232
2392,0.0863495,0.103188
2393,0.0877132,0.110849
2394,0.0912479,0.100857
2395,0.0927096,0.0930858
2396,0.0925567,0.106441
2397,0.0936422,0.101911
2398,0.0934306,0.110744
2399,0.0930152,0.12027
2400,0.0930348,0.149837
2401,0.0926626,0.108012
2402,0.0931014,0.137865
2403,0.0922707,0.134354
2404,0.0926508,0.150166
2405,0.0943711,0.126007
2406,0.0938538,0.104603
2407,0.0934502,0.125396
2408,0.0930623,0.111547
2409,0.0871136,0.0738369
2410,0.0829715,0.103588
2411,0.0776028,0.0937206
2412,0.0720108,0.0929878
2413,0.0684526,0.110567
2414,0.067469,0.108259
2415,0.0629271,0.0799306
2416,0.0602977,0.0733471
2417,0.0542863,0.0625862
2418,0.0461353,0.085456
2419,0.0436352,0.0863926
2420,0.0378433,0.0707137
2421,0.0336816,0.0644202
2422,0.0312206,0.0470053
2423,0.0262673,0.0346378
2424,0.0224544,0.0360524
2425,0.0207537,0.0413114
2426,0.017603,0.0287009
2427,0.015189,0.024112
2428,0.0147423,0.00758668
2429,0.0147854,0.00413427
2430,0.0150715,0.00288419
2431,0.0153889,0.00711643
2432,0.0231206,0.02392
2433,0.0362679,0.0203775
2434,0.0428279,0.0138136
2435,0.0518214,0.0424713
2436,0.0588634,0.0490705
2437,0.0609521,0.0555717
2438,0.0633621,0.0514648
2439,0.065925,0.0656899
2440,0.0670653,0.0737507
2441,0.0690639,0.0617868
2442,0.0705217,0.0699574
2443,0.070988,0.0811219
2444,0.0719089,0.0872429
2445,0.0721714,0.0884146
2446,0.0726926,0.105438
2447,0.0738369,0.106735
2448,0.0742484,0.113522
2449,0.0747461,0.120419
2450,0.0747931,0.0852914
2451,0.0737703,0.113271
2452,0.0739858,0.0961463
2453,0.073445,0.083046
2454,0.073061,0.0911303
2455,0.072191,0.118248
2456,0.0715327,0.129663
2457,0.0714857,0.105782
2458,0.0716228,0.126677
2459,0.067324,0.0880267
2460,0.0639186,0.118789
2461,0.0610853,0.111018
2462,0.0564299,0.093654
2463,0.0503872,0.0962717
2464,0.0480555,0.0974552
2465,0.0439918,0.0427339
2466,0.0390816,0.063707
2467,0.0360446,0.0717717
2468,0.0332662,0.049819
2469,0.0307621,0.0330193
2470,0.0301116,0.0543921
2471,0.0275292,0.0476519
2472,0.0240767,0.0500384
2473,0.0225719,0.039254
2474,0.019966,0.0278975
2475,0.019292,0.0220508
2476,0.0202521,0.020738
2477,0.0245274,0.028407
2478,0.026812,0.0417581
2479,0.0276114,0.0254287
2480,0.0287244,0.0391992
2481,0.0299274,0.0440349
2482,0.0301743,0.0386427
2483,0.0310286,0.0394225
2484,0.0313186,0.0517274
2485,0.0317653,0.0532243
2486,0.0321023,0.0516412
2487,0.0320788,0.0538435
2488,0.03202,0.0444307
2489,0.0320475,0.0385918
2490,0.0327724,0.0490156
2491,0.0328508,0.0324276
2492,0.0330859,0.0483377
2493,0.0332623,0.0488549
2494,0.0329292,0.0532479
2495,0.0332309,0.047452
2496,0.0333681,0.050732
2497,0.0333211,0.043063
2498,0.0338814,0.0411272
2499,0.0336698,0.0582364
2500,0.0335523,0.040606
2501,0.0333015,0.0542942
2502,0.0333524,0.0413035
2503,0.0340186,0.0515824
2504,0.034238,0.0433844
2505,0.0332897,0.0506654
2506,0.0325373,0.0499718
2507,0.0356645,0.0517431
2508,0.0429298,0.0456298
2509,0.0470484,0.0216902
2510,0.058017,0.0380862
2511,0.0660582,0.0616026
2512,0.0702121,0.0758041
2513,0.0789195,0.0680058
2514,0.0857734,0.080393
2515,0.0854325,0.0853541
2516,0.0860908,0.108028
2517,0.0861888,0.10563
2518,0.0866277,0.111919
2519,0.0884538,0.117966
2520,0.0890142,0.117147
2521,0.0896216,0.117194
2522,0.0930466,0.121841
2523,0.095582,0.140879
2524,0.0957858,0.139468
2525,0.0971926,0.13678
2526,0.0984897,0.13803
2527,0.0991951,0.123648
2528,0.100484,0.13917
2529,0.101319,0.152823
2530,0.101876,0.142983
2531,0.101848,0.136525
2532,0.102252,0.162545
2533,0.103275,0.138379
2534,0.104807,0.139797
2535,0.105528,0.140326
2536,0.106206,0.147748
2537,0.107522,0.147447
2538,0.108181,0.146855
2539,0.108424,0.148994
2540,0.106805,0.158282
2541,0.10496,0.16407
2542,0.103725,0.168353
2543,0.102593,0.123652
2544,0.101229,0.171692
2545,0.0974512,0.139954
2546,0.0902055,0.140522
2547,0.0865336,0.134624
2548,0.0851895,0.139127
2549,0.0796994,0.147082
2550,0.0745462,0.155288
2551,0.0719442,0.117076
