Frame,QueueDensity,DynamicDensity
6,0.0110548,0.011333
7,0.010561,0.0144758
8,0.0116347,0.0137744
9,0.013116,0.0179909
10,0.0150636,0.0152753
11,0.0166742,0.0120697
12,0.01736,0.013649
13,0.0191195,0.0227209
14,0.0207145,0.0173679
15,0.0208986,0.0250564
16,0.0222193,0.0247704
17,0.0232891,0.0171562
18,0.0234889,0.0178734
19,0.0247586,0.0259813
20,0.0253307,0.0237632
21,0.0259303,0.026671
22,0.0268982,0.0241355
23,0.02778,0.0292573
24,0.0281875,0.0205656
25,0.0296688,0.0191039
26,0.032506,0.023054
27,0.0336933,0.0225484
28,0.0365305,0.0231754
29,0.0394186,0.0232695
30,0.040171,0.036746
31,0.041182,0.0401789
32,0.042342,0.0260126
33,0.0424556,0.0456808
34,0.0430043,0.031926
35,0.0433883,0.0397556
36,0.043839,0.0436391
37,0.0443053,0.036989
38,0.0450616,0.0500541
39,0.0456102,0.0535966
40,0.0455201,0.0358722
41,0.0462059,0.0339676
42,0.0465703,0.0474716
43,0.0469348,0.0414877
44,0.0468838,0.0422911
45,0.0466173,0.0319025
46,0.0466056,0.0440623
47,0.0470641,0.0407823
48,0.0470758,0.040994
49,0.0473854,0.0446697
50,0.0473893,0.0432707
51,0.0479615,0.0386427
52,0.0479301,0.0291437
53,0.0481261,0.0356723
54,0.0481535,0.0338658
55,0.0480947,0.0297589
56,0.048224,0.0427417
57,0.0482593,0.0258402
58,0.0486198,0.0376199
59,0.0488118,0.0395754
60,0.0491763,0.034771
61,0.0502383,0.047887
62,0.0513394,0.0392462
63,0.051888,0.0361778
64,0.0532087,0.0447363
65,0.0542393,0.0391482
66,0.0550034,0.052229
67,0.0563476,0.0479811
68,0.0571627,0.0280308
69,0.0577897,0.024355
70,0.0577622,0.0397478
71,0.0589457,0.0273646
72,0.0599724,0.0225288
73,0.0613401,0.040414
74,0.0625431,0.0313852
75,0.0628017,0.0341949
76,0.0639186,0.0375141
77,0.0635385,0.0406883
78,0.0642164,0.0438154
79,0.0646396,0.0392305
80,0.0655801,0.0369302
81,0.0660896,0.0436822
82,0.0664814,0.0468838
83,0.066697,0.0476441
84,0.06732,0.0485689
85,0.0714661,0.0624804
86,0.0759295,0.0623315
87,0.0783278,0.0426163
88,0.0836965,0.0562888
89,0.0885204,0.0646631
90,0.090664,0.0585107
91,0.0949354,0.0781436
92,0.0983682,0.0814589
93,0.0997006,0.0800442
94,0.10003,0.0814549
95,0.0996536,0.0814785
96,0.100257,0.0809024
97,0.101131,0.0831204
98,0.101256,0.0884029
99,0.101734,0.0834966
100,0.102475,0.0487844
101,0.10351,0.0581737
102,0.104019,0.0410018
103,0.104689,0.0515981
104,0.104235,0.0521741
105,0.104282,0.0549094
106,0.103188,0.0559949
107,0.102608,0.0673592
108,0.102173,0.0502422
109,0.102808,0.0530676
110,0.103909,0.0660935
111,0.10514,0.0719834
112,0.106825,0.048177
113,0.108624,0.0596119
114,0.109329,0.0615869
115,0.11065,0.0565122
116,0.11179,0.0685388
117,0.112531,0.0439056
118,0.113988,0.0628409
119,0.114188,0.0465977
120,0.112064,0.0455789
121,0.111966,0.0804439
122,0.11132,0.048804
123,0.111492,0.068719
124,0.1115,0.081451
125,0.111241,0.0580757
126,0.11157,0.0505047
127,0.112605,0.0560615
128,0.113455,0.0711839
129,0.114067,0.0650511
130,0.114392,0.0794054
131,0.113694,0.0833242
132,0.113549,0.0752986
133,0.114086,0.075185
134,0.114173,0.0734842
135,0.114874,0.047213
136,0.115873,0.0553483
137,0.116912,0.0463117
138,0.117692,0.0648865
139,0.118581,0.0722498
140,0.119232,0.078077
141,0.118942,0.0635306
142,0.11922,0.0728572
143,0.119381,0.0659328
144,0.119706,0.0661092
145,0.12078,0.0838806
146,0.119518,0.0827011
147,0.119416,0.0781789
148,0.118021,0.0914948
149,0.117268,0.0807143
150,0.116716,0.0708979
151,0.116579,0.0617241
152,0.116285,0.0353941
153,0.115948,0.0560733
154,0.115242,0.0374161
155,0.1144,0.0337325
156,0.114055,0.0335366
157,0.113444,0.0383919
158,0.113173,0.0376042
159,0.113107,0.0260204
160,0.112578,0.0393638
161,0.112362,0.0230892
162,0.111998,0.0285911
163,0.111116,0.0373534
164,0.110842,0.033901
165,0.110869,0.0267101
166,0.110755,0.033999
167,0.110673,0.0408215
168,0.110422,0.0316634
169,0.109827,0.0219136
170,0.108937,0.0404218
171,0.108855,0.0361974
172,0.108494,0.042871
173,0.108153,0.0210201
174,0.108196,0.0430082
