Frame,QueueDensity,DynamicDensity
3442,0.824946,0.0180889
3443,0.825483,0.0237319
3444,0.826451,0.00946376
3445,0.827027,0.00727318
3446,0.828927,0.0128182
3447,0.829927,0.0149853
3448,0.830397,0.0138998
3449,0.830511,0.0131631
3450,0.832109,0.0120697
3451,0.832058,0.0247273
3452,0.832395,0.0386701
3453,0.83254,0.0384742
3454,0.832619,0.0447599
3455,0.832478,0.0169172
3456,0.832078,0.0163529
3457,0.83374,0.0133707
3458,0.833712,0.0166821
3459,0.8337,0.0153262
3460,0.835432,0.0662502
3461,0.835389,0.0366167
3462,0.835272,0.022905
3463,0.835287,0.0184259
3464,0.835123,0.0206596
3465,0.835029,0.0137469
3466,0.834994,0.0152831
3467,0.835213,0.0158827
3468,0.835021,0.0160786
3469,0.835221,0.0144484
3470,0.834813,0.015048
3471,0.835001,0.0100241
3472,0.83524,0.0082176
3473,0.835154,0.0108863
3474,0.835374,0.0112625
3475,0.835703,0.0105375
3476,0.835613,0.0101417
3477,0.835754,0.00917377
3478,0.83566,0.0101104
3479,0.83573,0.00925998
3480,0.835664,0.00690482
3481,0.836553,0.00971456
3482,0.836835,0.00674415
3483,0.836875,0.00503558
3484,0.836871,0.00432237
3485,0.833269,0.0261772
3486,0.833814,0.0185043
3487,0.833281,0.047789
3488,0.833116,0.0589261
3489,0.833187,0.0193938
3490,0.833614,0.00830773
3491,0.833163,0.0594042
3492,0.833379,0.0449832
3493,0.833497,0.0203343
3494,0.833148,0.0243354
3495,0.832991,0.021702
3496,0.834308,0.0258559
3497,0.834488,0.0267337
3498,0.834516,0.0166076
3499,0.835699,0.0151499
3500,0.836604,0.00723791
3501,0.836714,0.00367186
3502,0.8368,0.00739075
3503,0.836541,0.0176735
3504,0.836737,0.0212984
3505,0.836628,0.0247704
3506,0.837764,0.0149108
3507,0.837576,0.013069
3508,0.837533,0.0119953
3509,0.837443,0.00634836
3510,0.836718,0.0324472
3511,0.836177,0.0207419
3512,0.835511,0.0298608
3513,0.836236,0.0184808
3514,0.835946,0.0145895
3515,0.836079,0.0134139
3516,0.835103,0.019194
